المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,439"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,434"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,432"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,431"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,430"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,425"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,424"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,435"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/16,"16,856,444"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/16,"16,856,283"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/16,"16,856,280"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/16,"16,856,447"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,856,458"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,856,446"
 مكة المكرمه,جده,قسمة تركة,2025/11/16,"16,856,284"
 مكة المكرمه,جده,قسمة تركة,2025/11/16,"16,856,286"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,856,285"
 مكة المكرمه,جده,قسمة تركة,2025/11/16,"16,856,287"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/16,"16,856,379"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/16,"16,856,377"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/16,"16,856,380"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/16,"16,856,455"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/16,"16,856,420"
 القصيم,بريده,قسمة تركة,2025/11/16,"16,856,457"
 القصيم,بريده,قسمة تركة,2025/11/16,"16,856,451"
 القصيم,بريده,مزاد,2025/11/16,"16,856,423"
 القصيم,بريده,قسمة تركة,2025/11/16,"16,856,427"
 القصيم,بريده,قسمة تركة,2025/11/16,"16,856,277"
 الشرقية,الدمام,أوراق تجارية,2025/11/16,"16,856,442"
 الشرقية,الدمام,قسمة تركة,2025/11/16,"16,856,437"
 عسير,ابها,قسمة تركة,2025/11/16,"16,856,440"
 عسير,ابها,مزاد,2025/11/16,"16,856,443"
 عسير,ابها,مزاد,2025/11/16,"16,856,450"
 عسير,ابها,قسمة تركة,2025/11/16,"16,856,438"
 عسير,ابها,قسمة تركة,2025/11/16,"16,856,445"
 عسير,ابها,قسمة تركة,2025/11/16,"16,856,282"
 حائل,حائل,مزاد,2025/11/16,"16,856,279"
 حائل,حائل,قسمة تركة,2025/11/16,"16,856,276"
 جازان,جيزان,قسمة تركة,2025/11/16,"16,856,449"
 الرياض,الرياض,قسمة تركة,2025/11/17,"16,868,165"
 الرياض,الرياض,قسمة تركة,2025/11/17,"16,866,406"
 الرياض,الرياض,مزاد,2025/11/17,"16,868,107"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/17,"16,868,154"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/17,"16,866,404"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/17,"16,866,403"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/17,"16,868,139"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/17,"16,868,125"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/17,"16,868,145"
 مكة المكرمه,جده,قسمة تركة,2025/11/17,"16,868,113"
 مكة المكرمه,جده,أوراق تجارية,2025/11/17,"16,868,132"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,405"
 مكة المكرمه,جده,مزاد,2025/11/17,"16,868,100"
 مكة المكرمه,جده,اخلاء,2025/11/17,"16,867,403"
 مكة المكرمه,جده,مزاد,2025/11/17,"16,868,140"
 مكة المكرمه,جده,قسمة تركة,2025/11/17,"16,868,103"
 مكة المكرمه,جده,مزاد,2025/11/17,"16,868,096"
 مكة المكرمه,جده,مزاد,2025/11/17,"16,868,137"
 مكة المكرمه,جده,أوراق تجارية,2025/11/17,"16,868,142"
 مكة المكرمه,جده,قسمة تركة,2025/11/17,"16,868,138"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/17,"16,868,108"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/17,"16,868,122"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/17,"16,868,089"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/17,"16,868,087"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/17,"16,868,101"
 مكة المكرمه,الطائف,مزاد,2025/11/17,"16,868,143"
 مكة المكرمه,الطائف,مزاد,2025/11/17,"16,868,126"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/17,"16,868,109"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/17,"16,868,160"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/17,"16,868,111"
 القصيم,بريده,مزاد,2025/11/17,"16,868,128"
 القصيم,بريده,قسمة تركة,2025/11/17,"16,867,134"
 القصيم,بريده,مزاد,2025/11/17,"16,867,097"
 القصيم,بريده,قسمة تركة,2025/11/17,"16,868,112"
 الشرقية,الدمام,قسمة تركة,2025/11/17,"16,868,152"
 الشرقية,الدمام,مزاد,2025/11/17,"16,868,163"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,135"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,119"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,123"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,115"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,161"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,130"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,153"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,159"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,091"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,162"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,105"
 الشرقية,الدمام,اخلاء,2025/11/17,"16,868,088"
 الشرقية,الاحساء,قسمة تركة,2025/11/17,"16,868,131"
 الشرقية,الاحساء,قسمة تركة,2025/11/17,"16,868,164"
 عسير,ابها,قسمة تركة,2025/11/17,"16,868,104"
 حائل,حائل,قسمة تركة,2025/11/17,"16,868,127"
 حائل,حائل,قسمة تركة,2025/11/17,"16,868,102"
 حائل,حائل,عقود,2025/11/17,"16,868,129"
 جازان,جيزان,قسمة تركة,2025/11/17,"16,868,120"
 جازان,جيزان,قسمة تركة,2025/11/17,"16,868,084"
 الجوف,سكاكا,قسمة تركة,2025/11/17,"16,868,098"
 الجوف,سكاكا,مزاد,2025/11/17,"16,868,144"
 الجوف,سكاكا,قسمة تركة,2025/11/17,"16,868,136"
 الجوف,سكاكا,قسمة تركة,2025/11/17,"16,868,099"
 الجوف,سكاكا,قسمة تركة,2025/11/17,"16,866,884"
 الرياض,الرياض,قسمة تركة,2025/11/19,"16,894,450"
 الرياض,الرياض,قسمة تركة,2025/11/19,"16,894,443"
 الرياض,الرياض,قسمة تركة,2025/11/19,"16,894,449"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/19,"16,894,431"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/19,"16,894,442"
 مكة المكرمه,جده,قسمة تركة,2025/11/19,"16,894,451"
 مكة المكرمه,جده,قسمة تركة,2025/11/19,"16,894,433"
 مكة المكرمه,جده,قسمة تركة,2025/11/19,"16,894,445"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,894,456"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,894,981"
 مكة المكرمه,جده,قسمة تركة,2025/11/19,"16,894,454"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,894,455"
 القصيم,بريده,مزاد,2025/11/19,"16,894,446"
 القصيم,بريده,مزاد,2025/11/19,"16,894,447"
 القصيم,بريده,مزاد,2025/11/19,"16,894,453"
 القصيم,بريده,مزاد,2025/11/19,"16,894,460"
 القصيم,بريده,مزاد,2025/11/19,"16,894,459"
 القصيم,بريده,مزاد,2025/11/19,"16,895,970"
 القصيم,بريده,مزاد,2025/11/19,"16,895,971"
 القصيم,بريده,مزاد,2025/11/19,"16,894,438"
 القصيم,بريده,مزاد,2025/11/19,"16,894,430"
 القصيم,بريده,مزاد,2025/11/19,"16,894,432"
 الشرقية,الدمام,عقود,2025/11/19,"16,894,444"
 الشرقية,الدمام,عقود,2025/11/19,"16,894,452"
 الشرقية,الدمام,أوراق تجارية,2025/11/19,"16,894,437"
 الشرقية,الدمام,قسمة تركة,2025/11/19,"16,894,448"
 الشرقية,الدمام,قسمة تركة,2025/11/19,"16,894,436"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/19,"16,894,440"
 حائل,حائل,قسمة تركة,2025/11/19,"16,894,439"
 حائل,حائل,قسمة تركة,2025/11/19,"16,894,441"
 الرياض,الرياض,قسمة تركة,2025/11/20,"16,901,527"
 الرياض,الرياض,قسمة تركة,2025/11/20,"16,901,531"
 الرياض,الرياض,قسمة تركة,2025/11/20,"16,901,532"
 الرياض,الرياض,اخلاء,2025/11/20,"16,901,534"
 الرياض,الرياض,اخلاء,2025/11/20,"16,901,263"
 الرياض,الرياض,قسمة تركة,2025/11/20,"16,901,265"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/20,"16,901,262"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/20,"16,901,267"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/20,"16,898,763"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/20,"16,901,276"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/20,"16,901,261"
 القصيم,بريده,مزاد,2025/11/20,"16,901,268"
 القصيم,بريده,قسمة تركة,2025/11/20,"16,901,266"
 الشرقية,الدمام,مزاد,2025/11/20,"16,901,275"
 الشرقية,الدمام,اخلاء,2025/11/20,"16,901,272"
 الشرقية,الدمام,اخلاء,2025/11/20,"16,901,273"
 الشرقية,الاحساء,قسمة تركة,2025/11/20,"16,901,536"
 الشرقية,الاحساء,قسمة تركة,2025/11/20,"16,901,274"
 الشرقية,حفر الباطن,مزاد,2025/11/20,"16,901,271"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/20,"16,901,269"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/20,"16,901,270"
 حائل,حائل,قسمة تركة,2025/11/20,"16,901,560"
 حائل,حائل,احكام و قرارات,2025/11/20,"16,901,264"
 حائل,حائل,مزاد,2025/11/20,"16,901,524"
 حائل,حائل,مزاد,2025/11/20,"16,901,260"
 الجوف,سكاكا,قسمة تركة,2025/11/20,"16,901,535"
 الرياض,الرياض,قسمة تركة,2025/11/22,"16,921,611"
 الرياض,الرياض,مزاد,2025/11/22,"16,921,607"
 مكة المكرمه,جده,قسمة تركة,2025/11/22,"16,921,600"
 مكة المكرمه,الطائف,مزاد,2025/11/22,"16,921,609"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/22,"16,921,608"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/22,"16,921,606"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/22,"16,921,612"
 الشرقية,الدمام,قسمة تركة,2025/11/22,"16,921,599"
 الشرقية,الدمام,قسمة تركة,2025/11/22,"16,921,601"
 الشرقية,الدمام,احكام و قرارات,2025/11/22,"16,921,613"
 الشرقية,الدمام,مزاد,2025/11/22,"16,921,616"
 الشرقية,الدمام,اخلاء,2025/11/22,"16,921,605"
 الشرقية,الدمام,اخلاء,2025/11/22,"16,921,614"
 الشرقية,الدمام,اخلاء,2025/11/22,"16,921,603"
 عسير,ابها,مزاد,2025/11/22,"16,921,610"
 حائل,حائل,عقود,2025/11/22,"16,921,615"
 نجران,نجران,عقود,2025/11/22,"16,921,604"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/23,"16,924,074"
 الحدود الشمالية,عرعر,قسمة تركة,2025/11/23,"16,931,166"
 الرياض,الرياض,مزاد,2025/11/24,"16,948,800"
 الرياض,الرياض,مزاد,2025/11/24,"16,937,104"
 الرياض,الرياض,قسمة تركة,2025/11/24,"16,937,103"
 الرياض,الرياض,مزاد,2025/11/24,"16,948,801"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/24,"16,944,568"
 القصيم,بريده,قسمة تركة,2025/11/24,"16,947,177"
 القصيم,بريده,قسمة تركة,2025/11/24,"16,948,802"
 القصيم,بريده,قسمة تركة,2025/11/24,"16,948,804"
 القصيم,بريده,قسمة تركة,2025/11/24,"16,948,799"
 القصيم,بريده,مزاد,2025/11/24,"16,943,741"
 الرياض,الرياض,قسمة تركة,2025/11/25,"16,961,645"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,962,030"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,962,029"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,962,035"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,962,033"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,962,031"
 الرياض,الرياض,قسمة تركة,2025/11/26,"16,967,044"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/26,"16,962,024"
 مكة المكرمه,جده,أوراق تجارية,2025/11/26,"16,969,400"
 مكة المكرمه,جده,قسمة تركة,2025/11/26,"16,962,025"
 مكة المكرمه,جده,قسمة تركة,2025/11/26,"16,969,408"
 مكة المكرمه,جده,أوراق تجارية,2025/11/26,"16,969,401"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/26,"16,969,406"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/11/26,"16,969,404"
 القصيم,بريده,قسمة تركة,2025/11/26,"16,969,403"
 القصيم,بريده,أوراق تجارية,2025/11/26,"16,969,409"
 الشرقية,الدمام,قسمة تركة,2025/11/26,"16,969,405"
 الشرقية,الدمام,مزاد,2025/11/26,"16,962,027"
 الشرقية,الدمام,قسمة تركة,2025/11/26,"16,969,402"
 عسير,ابها,قسمة تركة,2025/11/26,"16,969,410"
 عسير,ابها,قسمة تركة,2025/11/26,"16,969,407"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,282"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,232"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,225"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,279"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,257"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,230"
 الرياض,الرياض,أوراق تجارية,2025/11/27,"16,981,255"
 الرياض,الرياض,مزاد,2025/11/27,"16,981,283"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,281"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,242"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,253"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,229"
 الرياض,الرياض,مزاد,2025/11/27,"16,981,236"
 الرياض,الرياض,مزاد,2025/11/27,"16,981,226"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,247"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,286"
 الرياض,الرياض,قسمة تركة,2025/11/27,"16,981,219"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/27,"16,977,099"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/27,"16,981,221"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/27,"16,981,235"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/27,"16,979,816"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/27,"16,981,254"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/27,"16,981,252"
 مكة المكرمه,جده,أوراق تجارية,2025/11/27,"16,981,277"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,273"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,214"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,284"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,244"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,241"
 مكة المكرمه,جده,قسمة تركة,2025/11/27,"16,981,217"
 مكة المكرمه,جده,مزاد,2025/11/27,"16,981,227"
 مكة المكرمه,جده,مزاد,2025/11/27,"16,981,212"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/27,"16,981,213"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/27,"16,981,222"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/27,"16,981,285"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/27,"16,981,218"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/27,"16,981,250"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/11/27,"16,981,256"
 القصيم,بريده,قسمة تركة,2025/11/27,"16,981,251"
 القصيم,بريده,قسمة تركة,2025/11/27,"16,981,223"
 القصيم,بريده,مزاد,2025/11/27,"16,981,245"
 القصيم,بريده,قسمة تركة,2025/11/27,"16,981,231"
 الشرقية,الدمام,قسمة تركة,2025/11/27,"16,981,249"
 الشرقية,الدمام,قسمة تركة,2025/11/27,"16,981,215"
 الشرقية,الدمام,مزاد,2025/11/27,"16,981,275"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/27,"16,981,224"
 الشرقية,حفر الباطن,مزاد,2025/11/27,"16,981,216"
 الشرقية,حفر الباطن,مزاد,2025/11/27,"16,981,234"
 الشرقية,حفر الباطن,احكام و قرارات,2025/11/27,"16,981,238"
 تبوك,تبوك,قسمة تركة,2025/11/27,"16,981,233"
 تبوك,تبوك,عقود,2025/11/27,"16,981,274"
 تبوك,تبوك,قسمة تركة,2025/11/27,"16,981,240"
 تبوك,تبوك,قسمة تركة,2025/11/27,"16,981,280"
 تبوك,تبوك,قسمة تركة,2025/11/27,"16,981,248"
 تبوك,تبوك,قسمة تركة,2025/11/27,"16,981,276"
 تبوك,تبوك,مزاد,2025/11/27,"16,981,278"
 حائل,حائل,قسمة تركة,2025/11/27,"16,981,237"
 جازان,جيزان,قسمة تركة,2025/11/27,"16,981,243"
 جازان,جيزان,قسمة تركة,2025/11/27,"16,981,220"
 الجوف,سكاكا,قسمة تركة,2025/11/27,"16,981,239"
 الحدود الشمالية,عرعر,قسمة تركة,2025/11/27,"16,981,228"
 الباحة,الباحه,قسمة تركة,2025/11/27,"16,981,246"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,757"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,761"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,001,559"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,010,986"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,010,987"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,752"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,781"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,001,574"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,751"
 الرياض,الرياض,قسمة تركة,2025/11/30,"17,007,755"
 الرياض,الرياض,احكام و قرارات,2025/11/30,"17,007,747"
 الرياض,الرياض,مزاد,2025/11/30,"17,007,769"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/30,"17,007,754"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/30,"17,001,549"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/30,"17,001,553"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/30,"17,001,548"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/30,"17,007,753"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/30,"17,001,575"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/30,"17,007,764"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,007,771"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,001,580"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,007,760"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,007,748"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,007,765"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,001,569"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,001,546"
 مكة المكرمه,جده,عام,2025/11/30,"17,001,572"
 مكة المكرمه,جده,احكام و قرارات,2025/11/30,"17,001,568"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,001,564"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,001,581"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,001,588"
 مكة المكرمه,جده,قسمة تركة,2025/11/30,"17,007,750"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,001,576"
 مكة المكرمه,جده,أوراق تجارية,2025/11/30,"17,007,772"
 مكة المكرمه,الطائف,احكام و قرارات,2025/11/30,"17,007,770"
 مكة المكرمه,الطائف,اخلاء,2025/11/30,"17,009,328"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/30,"17,007,776"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/30,"17,007,758"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/30,"17,007,746"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,282"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,206"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,189"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,181"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,170"
 القصيم,بريده,قسمة تركة,2025/11/30,"16,995,575"
 القصيم,بريده,قسمة تركة,2025/11/30,"16,995,572"
 القصيم,بريده,مزاد,2025/11/30,"17,001,551"
 القصيم,بريده,مزاد,2025/11/30,"17,001,557"
 القصيم,بريده,مزاد,2025/11/30,"17,001,558"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,563"
 القصيم,بريده,قسمة تركة,2025/11/30,"16,997,506"
 القصيم,بريده,مزاد,2025/11/30,"17,010,043"
 القصيم,بريده,مزاد,2025/11/30,"17,001,570"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,007,778"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,565"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,001,578"
 القصيم,بريده,قسمة تركة,2025/11/30,"17,007,775"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,007,774"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,007,773"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,007,779"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,007,759"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,001,571"
 الشرقية,الدمام,عقود,2025/11/30,"17,007,768"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,007,767"
 الشرقية,الدمام,اخلاء,2025/11/30,"17,001,545"
 الشرقية,الدمام,قسمة تركة,2025/11/30,"17,001,566"
 الشرقية,الاحساء,قسمة تركة,2025/11/30,"17,001,589"
 الشرقية,الاحساء,احكام و قرارات,2025/11/30,"17,001,562"
 الشرقية,الاحساء,مزاد,2025/11/30,"17,001,547"
 الشرقية,الاحساء,قسمة تركة,2025/11/30,"17,001,583"
 الشرقية,الاحساء,قسمة تركة,2025/11/30,"17,001,587"
 الشرقية,الاحساء,قسمة تركة,2025/11/30,"17,001,552"
 الشرقية,الاحساء,قسمة تركة,2025/11/30,"17,001,567"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/30,"17,001,573"
 عسير,ابها,قسمة تركة,2025/11/30,"17,001,550"
 حائل,حائل,قسمة تركة,2025/11/30,"17,001,582"
 جازان,جيزان,قسمة تركة,2025/11/30,"17,007,777"
 جازان,جيزان,قسمة تركة,2025/11/30,"17,007,782"
 جازان,جيزان,قسمة تركة,2025/11/30,"17,007,749"
 جازان,جيزان,قسمة تركة,2025/11/30,"17,007,780"
 جازان,جيزان,قسمة تركة,2025/11/30,"17,007,762"
 الجوف,سكاكا,قسمة تركة,2025/11/30,"17,007,756"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,883"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,027,091"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,024,340"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,432"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,422"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,882"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,887"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,027,102"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,884"
 الرياض,الرياض,قسمة تركة,2025/12/01,"17,023,416"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,027,089"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,023,709"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,026,197"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/12/01,"17,027,085"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,027,093"
 مكة المكرمه,جده,احكام و قرارات,2025/12/01,"17,027,092"
 مكة المكرمه,جده,قسمة تركة,2025/12/01,"17,023,420"
 مكة المكرمه,جده,قسمة تركة,2025/12/01,"17,027,104"
 مكة المكرمه,جده,قسمة تركة,2025/12/01,"17,027,096"
 مكة المكرمه,جده,قسمة تركة,2025/12/01,"17,023,426"
 مكة المكرمه,جده,أوراق تجارية,2025/12/01,"17,023,888"
 مكة المكرمه,جده,أوراق تجارية,2025/12/01,"17,023,876"
 مكة المكرمه,جده,عقود,2025/12/01,"17,027,106"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/01,"17,027,095"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/12/01,"17,023,421"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/01,"17,027,094"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/12/01,"17,023,417"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/12/01,"17,027,103"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/12/01,"17,027,086"
 الشرقية,الدمام,مزاد,2025/12/01,"17,027,105"
 الشرقية,الدمام,قسمة تركة,2025/12/01,"17,023,886"
 الشرقية,الدمام,أوراق تجارية,2025/12/01,"17,023,419"
 الشرقية,الدمام,مزاد,2025/12/01,"17,023,880"
 الشرقية,الدمام,مزاد,2025/12/01,"17,023,879"
 الشرقية,الدمام,اخلاء,2025/12/01,"17,027,084"
 الشرقية,الدمام,مزاد,2025/12/01,"17,027,087"
 الشرقية,حفر الباطن,قسمة تركة,2025/12/01,"17,023,878"
 عسير,ابها,قسمة تركة,2025/12/01,"17,023,885"
 عسير,ابها,قسمة تركة,2025/12/01,"17,027,100"
 عسير,ابها,قسمة تركة,2025/12/01,"17,027,098"
 عسير,ابها,قسمة تركة,2025/12/01,"17,027,101"
 تبوك,تبوك,أوراق تجارية,2025/12/01,"17,027,090"
 تبوك,تبوك,قسمة تركة,2025/12/01,"17,027,088"
 حائل,حائل,قسمة تركة,2025/12/01,"17,023,425"
 نجران,نجران,قسمة تركة,2025/12/01,"17,023,881"
 الرياض,الرياض,قسمة تركة,2025/12/02,"17,037,871"
 الرياض,الرياض,قسمة تركة,2025/12/02,"17,028,092"
 الرياض,الرياض,قسمة تركة,2025/12/02,"17,040,729"
 الرياض,الرياض,قسمة تركة,2025/12/02,"17,037,874"
