المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,النكاح,2024/08/19,1446/02/15,60
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,مكتب الإستقدام,2024/08/19,1446/02/15,60
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,60
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,57
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,إثباتات المحاكم,2024/08/19,1446/02/15,57
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التعويضات والمساعدات,2024/08/19,1446/02/15,57
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,52
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,47
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شركة المياه,2024/08/19,1446/02/15,42
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شبكة إيجار الإلكترونية,2024/08/19,1446/02/15,40
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2024/08/19,1446/02/15,40
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المنح السكنية,2024/08/19,1446/02/15,30
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,البنك السعودي للتسليف والإدخار,2024/08/19,1446/02/15,29
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,هيئة الزكاة والضريبة والجمارك,2024/08/19,1446/02/15,29
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,27
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,27
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التنمية الاجتماعية,2024/08/19,1446/02/15,26
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق التنمية الزراعية,2024/08/19,1446/02/15,26
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,26
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,25
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,21
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,20
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,استقدام العمالة,2024/08/19,1446/02/15,20
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,18
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الحالات الاجتماعية,2024/08/19,1446/02/15,18
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,18
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2024/08/19,1446/02/15,17
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التوكيل على الإقرارات,2024/08/19,1446/02/15,17
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,17
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,16
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,15
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,إنهائات المحاكم,2024/08/19,1446/02/15,14
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,14
منطقة مكة المكرمه,مكة المكرمة,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,14
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التنازل عن كامل الإرث,2024/08/19,1446/02/15,13
منطقة القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,13
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,13
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,12
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,11
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,11
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,11
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,10
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,10
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,10
منطقة الحدود الشمالية,عرعر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,9
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/08/19,1446/02/15,9
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,9
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,9
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,9
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,9
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,8
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,8
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,7
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,7
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2024/08/19,1446/02/15,7
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,7
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,7
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,7
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,7
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/08/19,1446/02/15,7
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2024/08/19,1446/02/15,6
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,6
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الضمان الاجتماعي,2024/08/19,1446/02/15,6
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,شركات الاتصالات,2024/08/19,1446/02/15,6
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,6
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,6
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,6
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,6
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,المرور,2024/08/19,1446/02/15,6
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,6
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,6
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,5
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2024/08/19,1446/02/15,5
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,5
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,البريد,2024/08/19,1446/02/15,5
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التراخيص الصناعية,2024/08/19,1446/02/15,5
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,5
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,5
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,5
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2024/08/19,1446/02/15,4
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2024/08/19,1446/02/15,4
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/08/19,1446/02/15,4
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/08/19,1446/02/15,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2024/08/19,1446/02/15,4
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2024/08/19,1446/02/15,4
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,4
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,4
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,4
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2024/08/19,1446/02/15,4
منطقة تبوك,تبوك,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,4
منطقة جازان,احد المسارحه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,4
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,4
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,4
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,4
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,4
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,4
منطقة نجران,نجران,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,4
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2024/08/19,1446/02/15,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2024/08/19,1446/02/15,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2024/08/19,1446/02/15,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,المرور,2024/08/19,1446/02/15,3
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,برنامج رسوم الأراضي البيضاء,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,تصاريح القوارب والصيد,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,مكافآت الجامعات والمعاهد,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2024/08/19,1446/02/15,3
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2024/08/19,1446/02/15,3
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,3
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,3
منطقة الشرقية,القطيف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,3
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2024/08/19,1446/02/15,3
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,3
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
منطقة القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,3
منطقة تبوك,تبوك,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,3
منطقة حائل,حائل,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,3
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,3
منطقة عسير,ابها,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2024/08/19,1446/02/15,3
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,العوائد السنوية,2024/08/19,1446/02/15,2
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,النكاح,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,إنهائات المحاكم,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2024/08/19,1446/02/15,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المرور,2024/08/19,1446/02/15,2
منطقة الرياض,المجمعه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,2
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,2
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,2
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,2
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,2
منطقة القصيم,الرس,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,2
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,2
منطقة القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,2
منطقة عسير,النماص,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,المؤسسات الحكومية,2024/08/19,1446/02/15,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الأمانات والبلديات,2024/08/19,1446/02/15,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,التعويضات والمساعدات,2024/08/19,1446/02/15,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2024/08/19,1446/02/15,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,شركة الكهرباء,2024/08/19,1446/02/15,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,1
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,إنهائات المحاكم,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شركة الكهرباء,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,هيئة الزكاة والضريبة والجمارك,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,أذونات المحاكم,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الرئاسات الحكومية,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التصدير والاستيراد السعودي,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق التنمية الصناعية,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,فسخ الوكالات,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المنح السكنية,2024/08/19,1446/02/15,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2024/08/19,1446/02/15,1
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,1
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,1
منطقة الشرقية,الظهران,القطاع العام,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,1
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,1
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,1
منطقة القصيم,بريده,القطاع العام,خدمة إلكترونية جزئيا,النكاح,2024/08/19,1446/02/15,1
منطقة القصيم,عنيزه,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2024/08/19,1446/02/15,1
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/08/19,1446/02/15,1
منطقة المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,1
منطقة جازان,ابو عريش,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,1
منطقة عسير,ابها,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,1
منطقة عسير,احد رفيده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,1
منطقة عسير,محايل عسير,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,الجموم,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,الخرمه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الجهات الأمنية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,إثباتات المحاكم,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الضمان والشؤون الاجتماعية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,المنح السكنية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الهيئات الحكومية,2024/08/19,1446/02/15,1
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,الوزارات الحكومية,2024/08/19,1446/02/15,1
